delivery_id,address,latitude,longitude,city
DEL_0126,"8366 5th Ave, San Francisco",40.583457,-73.816817,San Francisco
DEL_0127,"1623 Main St, San Francisco",40.830708,-73.937086,San Francisco
DEL_0128,"3885 Main St, San Francisco",40.949918,-74.134074,San Francisco
DEL_0129,"3082 Broadway, San Francisco",40.679096,-73.983308,San Francisco
DEL_0130,"4911 5th Ave, San Francisco",40.527285,-73.952056,San Francisco
DEL_0131,"2199 Elm St, San Francisco",40.403083,-73.75713,San Francisco
DEL_0132,"9046 5th Ave, San Francisco",40.721203,-74.129821,San Francisco
DEL_0133,"9696 Madison Ave, San Francisco",40.562462,-74.061761,San Francisco
DEL_0134,"4545 Broadway, San Francisco",40.836811,-73.875798,San Francisco
DEL_0135,"6915 Park Ave, San Francisco",40.585676,-74.207111,San Francisco
DEL_0136,"9009 Lexington Ave, San Francisco",40.83116,-74.177708,San Francisco
DEL_0137,"4271 Washington St, San Francisco",40.723595,-73.976582,San Francisco
DEL_0138,"2676 Washington St, San Francisco",40.769027,-73.801982,San Francisco
DEL_0139,"7473 Park Ave, San Francisco",40.485239,-74.460298,San Francisco
DEL_0140,"4165 Washington St, San Francisco",40.610557,-73.577762,San Francisco
DEL_0141,"2347 Oak St, San Francisco",41.077156,-73.570714,San Francisco
DEL_0142,"3339 Park Ave, San Francisco",40.678029,-74.429624,San Francisco
DEL_0143,"4414 5th Ave, San Francisco",40.290631,-74.151962,San Francisco
DEL_0144,"6098 Elm St, San Francisco",40.677111,-73.696831,San Francisco
DEL_0145,"8380 Elm St, San Francisco",40.869161,-73.951944,San Francisco
DEL_0146,"2688 Washington St, San Francisco",40.552468,-74.234385,San Francisco
DEL_0147,"2515 Madison Ave, San Francisco",40.758589,-73.840305,San Francisco
DEL_0148,"7105 Washington St, San Francisco",40.783409,-74.251933,San Francisco
DEL_0149,"425 Elm St, San Francisco",40.830037,-73.904757,San Francisco
DEL_0150,"4056 Park Ave, San Francisco",40.519887,-74.19244,San Francisco
DEL_0151,"4426 Park Ave, San Francisco",40.836853,-74.061744,San Francisco
DEL_0152,"8708 Park Ave, San Francisco",40.999133,-73.886877,San Francisco
DEL_0153,"8985 Washington St, San Francisco",40.625119,-74.008426,San Francisco
DEL_0154,"1081 Madison Ave, San Francisco",40.72422,-74.179144,San Francisco
DEL_0155,"1458 Madison Ave, San Francisco",40.54837,-73.839274,San Francisco
DEL_0156,"5465 Lexington Ave, San Francisco",40.865101,-73.862476,San Francisco
DEL_0157,"2398 5th Ave, San Francisco",40.98583,-74.134784,San Francisco
DEL_0158,"4484 Main St, San Francisco",41.01447,-74.220156,San Francisco
DEL_0159,"1605 Washington St, San Francisco",40.530334,-74.424357,San Francisco
DEL_0160,"3641 Washington St, San Francisco",40.632477,-74.125739,San Francisco
DEL_0161,"1721 Park Ave, San Francisco",40.807563,-73.948025,San Francisco
DEL_0162,"2880 Oak St, San Francisco",40.49785,-74.099354,San Francisco
DEL_0163,"5023 Elm St, San Francisco",40.64587,-74.428166,San Francisco
DEL_0164,"8022 Park Ave, San Francisco",40.536053,-74.189229,San Francisco
DEL_0165,"8667 Madison Ave, San Francisco",40.971111,-73.960491,San Francisco
DEL_0166,"9375 Lexington Ave, San Francisco",40.83211,-74.362238,San Francisco
DEL_0167,"9037 Lexington Ave, San Francisco",40.927974,-73.696717,San Francisco
DEL_0168,"9953 Park Ave, San Francisco",40.352738,-74.17366,San Francisco
DEL_0169,"786 Broadway, San Francisco",40.802127,-73.852824,San Francisco
DEL_0170,"5211 Washington St, San Francisco",40.590549,-74.07862,San Francisco
DEL_0171,"2961 Madison Ave, San Francisco",40.605164,-73.979753,San Francisco
DEL_0172,"8712 Oak St, San Francisco",40.928508,-74.189283,San Francisco
DEL_0173,"9743 Washington St, San Francisco",40.893128,-74.19181,San Francisco
DEL_0174,"7813 Elm St, San Francisco",40.560074,-73.811413,San Francisco
DEL_0175,"2091 Lexington Ave, San Francisco",40.878915,-73.803613,San Francisco
DEL_0176,"156 Oak St, San Francisco",40.475719,-74.11676,San Francisco
DEL_0177,"2548 Broadway, San Francisco",40.861086,-73.996125,San Francisco
DEL_0178,"2338 Washington St, San Francisco",40.519342,-73.897054,San Francisco
DEL_0179,"9299 Lexington Ave, San Francisco",40.584006,-73.579427,San Francisco
DEL_0180,"867 Madison Ave, San Francisco",40.99115,-73.862401,San Francisco
DEL_0181,"4082 Elm St, San Francisco",40.958026,-73.990599,San Francisco
DEL_0182,"6853 Market St, San Francisco",40.850717,-73.654734,San Francisco
DEL_0183,"3000 Market St, San Francisco",40.757034,-74.06666,San Francisco
DEL_0184,"5800 Market St, San Francisco",40.405661,-74.025762,San Francisco
DEL_0185,"8229 Lexington Ave, San Francisco",40.861165,-73.781215,San Francisco
DEL_0186,"4520 Washington St, San Francisco",40.803677,-74.134671,San Francisco
DEL_0187,"8530 5th Ave, San Francisco",40.356616,-74.123717,San Francisco
DEL_0188,"5001 Park Ave, San Francisco",40.657963,-74.080386,San Francisco
DEL_0189,"5008 Washington St, San Francisco",40.824252,-73.533988,San Francisco
DEL_0190,"5124 Park Ave, San Francisco",40.735058,-74.057519,San Francisco
DEL_0191,"1303 Park Ave, San Francisco",40.666093,-73.976433,San Francisco
DEL_0192,"3933 Park Ave, San Francisco",40.563558,-73.977428,San Francisco
DEL_0193,"2706 Elm St, San Francisco",40.794027,-73.956156,San Francisco
DEL_0194,"941 Park Ave, San Francisco",40.79524,-73.902895,San Francisco
DEL_0195,"4684 Oak St, San Francisco",40.393539,-73.854611,San Francisco
DEL_0196,"8075 Main St, San Francisco",40.591896,-74.26649,San Francisco
DEL_0197,"6947 Oak St, San Francisco",40.5138,-73.902944,San Francisco
DEL_0198,"2236 Market St, San Francisco",40.672696,-74.405818,San Francisco
DEL_0199,"8157 Oak St, San Francisco",40.798933,-74.348207,San Francisco
DEL_0200,"8723 Park Ave, San Francisco",40.737993,-73.949307,San Francisco
DEL_0201,"6644 Main St, San Francisco",40.872363,-73.582479,San Francisco
DEL_0202,"3116 Main St, San Francisco",40.466912,-74.018473,San Francisco
DEL_0203,"6963 Oak St, San Francisco",40.66301,-73.902894,San Francisco
DEL_0204,"5654 5th Ave, San Francisco",40.751659,-74.089803,San Francisco
DEL_0205,"8653 Elm St, San Francisco",40.633358,-74.27139,San Francisco
DEL_0206,"694 Elm St, San Francisco",40.890793,-73.896843,San Francisco
DEL_0207,"7351 Broadway, San Francisco",40.878164,-74.079784,San Francisco
DEL_0208,"8578 5th Ave, San Francisco",40.594451,-74.262324,San Francisco
DEL_0209,"2865 Park Ave, San Francisco",40.77747,-74.253167,San Francisco
DEL_0210,"6014 Broadway, San Francisco",41.045892,-74.316837,San Francisco
DEL_0211,"8417 Madison Ave, San Francisco",40.762108,-73.633546,San Francisco
DEL_0212,"835 Washington St, San Francisco",40.820744,-73.964241,San Francisco
DEL_0213,"8119 Washington St, San Francisco",40.538298,-74.334458,San Francisco
DEL_0214,"2794 Madison Ave, San Francisco",40.851548,-73.647976,San Francisco
DEL_0215,"1856 Madison Ave, San Francisco",40.633728,-74.276764,San Francisco
DEL_0216,"4093 Oak St, San Francisco",40.269887,-74.239136,San Francisco
DEL_0217,"1932 Lexington Ave, San Francisco",40.692321,-73.625875,San Francisco
DEL_0218,"4902 Market St, San Francisco",40.834085,-73.933479,San Francisco
DEL_0219,"4810 Lexington Ave, San Francisco",40.640706,-74.144623,San Francisco
DEL_0220,"3491 Main St, San Francisco",40.96607,-73.958283,San Francisco
DEL_0221,"9320 Washington St, San Francisco",40.333953,-74.166106,San Francisco
DEL_0222,"3563 Lexington Ave, San Francisco",40.558166,-74.135851,San Francisco
DEL_0223,"8447 Main St, San Francisco",40.814225,-74.031541,San Francisco
DEL_0224,"7587 Elm St, San Francisco",40.69895,-73.693777,San Francisco
DEL_0225,"8000 Main St, San Francisco",40.587312,-73.562864,San Francisco
DEL_0226,"5829 Main St, San Francisco",40.591844,-73.984797,San Francisco
DEL_0227,"7543 Madison Ave, San Francisco",40.662133,-73.976662,San Francisco
DEL_0228,"4889 Madison Ave, San Francisco",40.792907,-73.902874,San Francisco
DEL_0229,"1756 Main St, San Francisco",40.577103,-74.272926,San Francisco
DEL_0230,"5730 Broadway, San Francisco",41.163822,-74.121047,San Francisco
DEL_0231,"6588 Madison Ave, San Francisco",40.838784,-74.38815,San Francisco
DEL_0232,"146 Park Ave, San Francisco",40.662419,-74.036236,San Francisco
DEL_0233,"7059 Market St, San Francisco",40.797992,-74.65315,San Francisco
DEL_0234,"3237 Park Ave, San Francisco",40.742735,-74.279303,San Francisco
DEL_0235,"8669 Oak St, San Francisco",40.771241,-74.252344,San Francisco
DEL_0236,"2519 Washington St, San Francisco",40.558659,-74.071044,San Francisco
DEL_0237,"2030 Market St, San Francisco",40.523191,-74.119038,San Francisco
DEL_0238,"114 Broadway, San Francisco",40.497777,-74.44176,San Francisco
DEL_0239,"4099 5th Ave, San Francisco",40.896216,-74.314082,San Francisco
DEL_0240,"7712 Washington St, San Francisco",40.680605,-73.827032,San Francisco
DEL_0241,"6133 Lexington Ave, San Francisco",40.601999,-74.202149,San Francisco
DEL_0242,"5972 Washington St, San Francisco",40.753564,-73.740258,San Francisco
DEL_0243,"2985 Oak St, San Francisco",40.502113,-74.041691,San Francisco
DEL_0244,"4416 Park Ave, San Francisco",40.400639,-74.099467,San Francisco
DEL_0245,"7186 Market St, San Francisco",40.718963,-74.209151,San Francisco
DEL_0246,"2652 Broadway, San Francisco",40.630459,-74.340747,San Francisco
DEL_0247,"5796 Washington St, San Francisco",40.726688,-73.755053,San Francisco
DEL_0248,"96 Madison Ave, San Francisco",40.515116,-74.154014,San Francisco
DEL_0249,"3252 Park Ave, San Francisco",40.803349,-73.717876,San Francisco
DEL_0250,"3106 Lexington Ave, San Francisco",40.443757,-74.046122,San Francisco
DEL_0251,"660 Broadway, San Francisco",40.763815,-74.03026,San Francisco
DEL_0252,"6465 Washington St, San Francisco",40.266531,-73.886887,San Francisco
DEL_0253,"5427 Main St, San Francisco",40.986554,-73.978269,San Francisco
DEL_0254,"2627 5th Ave, San Francisco",40.527015,-74.127975,San Francisco
DEL_0255,"7853 Lexington Ave, San Francisco",41.031703,-73.789694,San Francisco
DEL_0256,"1947 Washington St, San Francisco",40.82812,-73.921278,San Francisco
DEL_0257,"8013 Oak St, San Francisco",40.593676,-74.053677,San Francisco
DEL_0258,"8120 Broadway, San Francisco",40.69876,-73.875362,San Francisco
DEL_0259,"5323 Washington St, San Francisco",40.984677,-73.740162,San Francisco
DEL_0260,"8223 Washington St, San Francisco",40.457055,-73.952755,San Francisco
DEL_0261,"2154 Park Ave, San Francisco",40.84555,-73.858892,San Francisco
DEL_0262,"1768 Main St, San Francisco",40.599425,-73.313292,San Francisco
DEL_0263,"2067 Broadway, San Francisco",40.482695,-74.263483,San Francisco
DEL_0264,"5639 Oak St, San Francisco",40.754889,-73.502818,San Francisco
DEL_0265,"224 5th Ave, San Francisco",40.562134,-74.06919,San Francisco
DEL_0266,"853 Madison Ave, San Francisco",40.906907,-74.010246,San Francisco
DEL_0267,"7040 Elm St, San Francisco",40.652511,-73.871544,San Francisco
DEL_0268,"132 Washington St, San Francisco",40.761902,-73.761056,San Francisco
DEL_0269,"7868 Lexington Ave, San Francisco",40.945497,-73.933023,San Francisco
DEL_0270,"4624 Market St, San Francisco",40.765364,-73.955104,San Francisco
DEL_0271,"1354 Washington St, San Francisco",40.800932,-73.992885,San Francisco
DEL_0272,"4060 Elm St, San Francisco",40.71269,-73.721552,San Francisco
DEL_0273,"2499 Oak St, San Francisco",40.985974,-74.364358,San Francisco
DEL_0274,"3062 5th Ave, San Francisco",40.714606,-74.169708,San Francisco
DEL_0275,"4607 Park Ave, San Francisco",40.656769,-73.910319,San Francisco
DEL_0276,"4318 5th Ave, San Francisco",40.83342,-74.032653,San Francisco
DEL_0277,"7032 5th Ave, San Francisco",40.368054,-74.235399,San Francisco
DEL_0278,"7765 Park Ave, San Francisco",40.874331,-74.657422,San Francisco
DEL_0279,"8231 Elm St, San Francisco",40.926751,-73.882099,San Francisco
DEL_0280,"2969 5th Ave, San Francisco",40.949949,-74.053202,San Francisco
DEL_0281,"9687 Broadway, San Francisco",40.341376,-73.903699,San Francisco
DEL_0282,"3759 Park Ave, San Francisco",40.942467,-73.786186,San Francisco
DEL_0283,"2168 Washington St, San Francisco",40.593396,-73.985376,San Francisco
DEL_0284,"629 Lexington Ave, San Francisco",40.616793,-74.200746,San Francisco
DEL_0285,"3149 Broadway, San Francisco",40.884942,-74.290663,San Francisco
DEL_0286,"6985 Main St, San Francisco",40.551752,-74.268436,San Francisco
DEL_0287,"3271 Park Ave, San Francisco",40.444287,-73.971196,San Francisco
DEL_0288,"835 Washington St, San Francisco",40.92208,-74.049947,San Francisco
DEL_0289,"6674 Oak St, San Francisco",40.441494,-73.806338,San Francisco
DEL_0290,"5021 5th Ave, San Francisco",41.01653,-74.159617,San Francisco
DEL_0291,"3634 Madison Ave, San Francisco",40.626574,-73.883423,San Francisco
DEL_0292,"6981 Market St, San Francisco",41.00503,-74.129569,San Francisco
DEL_0293,"1006 Oak St, San Francisco",40.472719,-73.855907,San Francisco
DEL_0294,"6998 Main St, San Francisco",40.856776,-74.004543,San Francisco
DEL_0295,"4986 Park Ave, San Francisco",40.612235,-73.769628,San Francisco
DEL_0296,"4412 Madison Ave, San Francisco",40.807942,-74.188663,San Francisco
DEL_0297,"4597 Madison Ave, San Francisco",40.721646,-74.327312,San Francisco
DEL_0298,"6850 5th Ave, San Francisco",40.836384,-74.068335,San Francisco
DEL_0299,"5241 Main St, San Francisco",40.634294,-74.013815,San Francisco
DEL_0300,"2978 Main St, San Francisco",40.720063,-73.793268,San Francisco
DEL_0301,"9 Main St, San Francisco",40.819303,-74.04318,San Francisco
DEL_0302,"5270 5th Ave, San Francisco",40.850398,-73.910741,San Francisco
DEL_0303,"4675 Market St, San Francisco",40.635935,-74.035647,San Francisco
DEL_0304,"4591 Elm St, San Francisco",40.686093,-73.885895,San Francisco
DEL_0305,"1651 Washington St, San Francisco",40.64667,-74.098803,San Francisco
DEL_0306,"3029 Lexington Ave, San Francisco",41.067531,-73.782617,San Francisco
DEL_0307,"8050 Madison Ave, San Francisco",40.575755,-73.870283,San Francisco
DEL_0308,"5477 Lexington Ave, San Francisco",40.734124,-73.912925,San Francisco
DEL_0309,"1828 Park Ave, San Francisco",40.737546,-73.723212,San Francisco
DEL_0310,"224 Oak St, San Francisco",40.775074,-74.020759,San Francisco
DEL_0311,"2135 Madison Ave, San Francisco",40.900582,-73.950546,San Francisco
DEL_0312,"5908 Madison Ave, San Francisco",40.734688,-73.931354,San Francisco
DEL_0313,"9649 Oak St, San Francisco",40.695934,-74.003807,San Francisco
DEL_0314,"9908 Madison Ave, San Francisco",40.607089,-74.184559,San Francisco
DEL_0315,"3904 Lexington Ave, San Francisco",40.532877,-74.336886,San Francisco
DEL_0316,"3442 Elm St, San Francisco",40.554292,-74.047425,San Francisco
DEL_0317,"6293 Park Ave, San Francisco",40.73138,-74.070489,San Francisco
DEL_0318,"1743 Broadway, San Francisco",40.288349,-73.631708,San Francisco
DEL_0319,"9861 Park Ave, San Francisco",40.908562,-73.900039,San Francisco
DEL_0320,"673 Elm St, San Francisco",41.056492,-74.238328,San Francisco
DEL_0321,"3121 5th Ave, San Francisco",41.052913,-74.235439,San Francisco
DEL_0322,"7304 Park Ave, San Francisco",40.755816,-74.308802,San Francisco
DEL_0323,"1227 Oak St, San Francisco",40.715448,-73.914205,San Francisco
DEL_0324,"5619 Lexington Ave, San Francisco",40.684928,-73.836305,San Francisco
DEL_0325,"7770 5th Ave, San Francisco",40.73064,-74.130182,San Francisco
DEL_0326,"8742 Broadway, San Francisco",40.610671,-73.813239,San Francisco
DEL_0327,"718 Broadway, San Francisco",40.595009,-73.788401,San Francisco
DEL_0328,"3141 Washington St, San Francisco",40.933108,-74.402667,San Francisco
DEL_0329,"9020 Lexington Ave, San Francisco",40.916931,-73.51622,San Francisco
DEL_0330,"9181 Madison Ave, San Francisco",40.758206,-73.863593,San Francisco
DEL_0331,"5997 Market St, San Francisco",40.899648,-74.071484,San Francisco
DEL_0332,"1924 Washington St, San Francisco",40.745643,-74.318396,San Francisco
DEL_0333,"1110 Market St, San Francisco",40.737779,-73.887595,San Francisco
DEL_0334,"6865 Oak St, San Francisco",40.805802,-73.75274,San Francisco
DEL_0335,"8256 Main St, San Francisco",40.573196,-74.132605,San Francisco
DEL_0336,"2736 Elm St, San Francisco",41.054333,-74.041734,San Francisco
DEL_0337,"4492 Broadway, San Francisco",40.748842,-74.021929,San Francisco
DEL_0338,"4746 Main St, San Francisco",40.564749,-73.620074,San Francisco
DEL_0339,"9277 Main St, San Francisco",40.617719,-74.273965,San Francisco
DEL_0340,"3117 Washington St, San Francisco",40.631586,-74.481822,San Francisco
DEL_0341,"8111 Oak St, San Francisco",40.595451,-74.236132,San Francisco
DEL_0342,"8413 Park Ave, San Francisco",40.824048,-74.166076,San Francisco
DEL_0343,"2712 Market St, San Francisco",40.872765,-73.673569,San Francisco
DEL_0344,"8345 Washington St, San Francisco",40.853552,-74.0572,San Francisco
DEL_0345,"9216 Washington St, San Francisco",40.738226,-74.368502,San Francisco
DEL_0346,"6568 Elm St, San Francisco",40.688696,-74.210533,San Francisco
DEL_0347,"4449 5th Ave, San Francisco",40.837904,-73.394435,San Francisco
DEL_0348,"3016 Main St, San Francisco",40.802858,-74.479311,San Francisco
DEL_0349,"2622 Elm St, San Francisco",40.647713,-73.976883,San Francisco
DEL_0350,"3569 Elm St, San Francisco",40.72854,-74.17972,San Francisco
DEL_0351,"146 Oak St, San Francisco",40.756997,-74.301353,San Francisco
DEL_0352,"7462 Oak St, San Francisco",40.542546,-73.852489,San Francisco
DEL_0353,"8603 Lexington Ave, San Francisco",40.529798,-73.878063,San Francisco
DEL_0354,"4972 5th Ave, San Francisco",40.46605,-73.586486,San Francisco
