delivery_id,address,latitude,longitude,city
DEL_0071,"4635 Washington St, Los Angeles",40.975495,-74.128578,Los Angeles
DEL_0072,"6698 Madison Ave, Los Angeles",40.676991,-73.934651,Los Angeles
DEL_0073,"9796 Main St, Los Angeles",40.763648,-73.828536,Los Angeles
DEL_0074,"5483 Park Ave, Los Angeles",40.644452,-74.276671,Los Angeles
DEL_0075,"5402 Park Ave, Los Angeles",40.476104,-74.143694,Los Angeles
DEL_0076,"9142 Washington St, Los Angeles",40.541295,-74.078172,Los Angeles
DEL_0077,"4656 Lexington Ave, Los Angeles",40.9484,-74.095682,Los Angeles
DEL_0078,"9875 Broadway, Los Angeles",40.644755,-74.009898,Los Angeles
DEL_0079,"5462 Park Ave, Los Angeles",40.639714,-74.022019,Los Angeles
DEL_0080,"9548 Broadway, Los Angeles",40.810254,-73.795687,Los Angeles
DEL_0081,"5732 Lexington Ave, Los Angeles",40.893559,-73.517069,Los Angeles
DEL_0082,"6422 Broadway, Los Angeles",40.815387,-73.474846,Los Angeles
DEL_0083,"9750 Park Ave, Los Angeles",40.572893,-73.508884,Los Angeles
DEL_0084,"5073 Oak St, Los Angeles",40.644264,-74.073038,Los Angeles
DEL_0085,"6172 Madison Ave, Los Angeles",40.691201,-74.057968,Los Angeles
DEL_0086,"2094 Oak St, Los Angeles",40.728267,-74.143877,Los Angeles
DEL_0087,"1532 Washington St, Los Angeles",40.862343,-74.137413,Los Angeles
DEL_0088,"8332 Madison Ave, Los Angeles",40.830928,-73.642847,Los Angeles
DEL_0089,"299 Madison Ave, Los Angeles",40.648457,-73.817168,Los Angeles
DEL_0090,"5061 Broadway, Los Angeles",40.813549,-73.47047,Los Angeles
DEL_0091,"3510 Madison Ave, Los Angeles",40.62184,-73.817005,Los Angeles
DEL_0092,"7968 5th Ave, Los Angeles",40.419825,-74.12387,Los Angeles
DEL_0093,"3712 Broadway, Los Angeles",40.776474,-73.674834,Los Angeles
DEL_0094,"2539 Park Ave, Los Angeles",40.491911,-73.81914,Los Angeles
DEL_0095,"4847 Park Ave, Los Angeles",40.701408,-74.36768,Los Angeles
DEL_0096,"8318 Oak St, Los Angeles",40.745518,-73.599718,Los Angeles
DEL_0097,"8627 Main St, Los Angeles",40.510922,-74.032133,Los Angeles
DEL_0098,"5518 Elm St, Los Angeles",40.535027,-74.117386,Los Angeles
DEL_0099,"2148 Elm St, Los Angeles",40.970849,-74.070544,Los Angeles
DEL_0100,"6173 Broadway, Los Angeles",40.965334,-73.742369,Los Angeles
DEL_0101,"2659 Broadway, Los Angeles",40.647442,-74.125472,Los Angeles
DEL_0102,"2713 Market St, Los Angeles",40.551359,-74.227278,Los Angeles
DEL_0103,"716 Washington St, Los Angeles",40.776441,-74.010703,Los Angeles
DEL_0104,"5969 5th Ave, Los Angeles",40.600439,-74.374154,Los Angeles
DEL_0105,"7278 Elm St, Los Angeles",40.731931,-74.117616,Los Angeles
DEL_0106,"4669 Market St, Los Angeles",40.677611,-73.933579,Los Angeles
DEL_0107,"3834 Oak St, Los Angeles",40.262025,-74.370472,Los Angeles
DEL_0108,"3919 Lexington Ave, Los Angeles",41.126574,-74.126426,Los Angeles
DEL_0109,"7685 5th Ave, Los Angeles",40.259208,-74.350663,Los Angeles
DEL_0110,"6027 Elm St, Los Angeles",41.160452,-74.173108,Los Angeles
DEL_0111,"7219 Market St, Los Angeles",40.921632,-73.977209,Los Angeles
DEL_0112,"4617 Washington St, Los Angeles",40.625419,-73.82167,Los Angeles
DEL_0113,"8240 Oak St, Los Angeles",40.283186,-74.348569,Los Angeles
DEL_0114,"6860 Broadway, Los Angeles",40.624088,-74.32522,Los Angeles
DEL_0115,"3272 Elm St, Los Angeles",40.608155,-73.803065,Los Angeles
DEL_0116,"2268 Lexington Ave, Los Angeles",40.736608,-73.689701,Los Angeles
DEL_0117,"855 Market St, Los Angeles",40.748003,-73.770084,Los Angeles
DEL_0118,"6082 Oak St, Los Angeles",40.701256,-74.146313,Los Angeles
DEL_0119,"1681 Oak St, Los Angeles",40.979569,-74.174618,Los Angeles
DEL_0120,"2043 Lexington Ave, Los Angeles",40.774754,-73.823227,Los Angeles
DEL_0121,"1375 Broadway, Los Angeles",40.86442,-74.283035,Los Angeles
DEL_0122,"4470 Market St, Los Angeles",40.902341,-74.238706,Los Angeles
DEL_0123,"8411 Broadway, Los Angeles",40.858873,-73.878785,Los Angeles
DEL_0124,"7168 Park Ave, Los Angeles",40.860301,-74.292439,Los Angeles
DEL_0125,"3638 Market St, Los Angeles",40.818733,-73.747945,Los Angeles
DEL_0126,"5728 Main St, Los Angeles",40.747646,-74.200592,Los Angeles
DEL_0127,"6798 Main St, Los Angeles",40.87852,-73.97892,Los Angeles
DEL_0128,"6496 Oak St, Los Angeles",40.411098,-74.219032,Los Angeles
DEL_0129,"6127 5th Ave, Los Angeles",40.617972,-73.648055,Los Angeles
DEL_0130,"6327 Park Ave, Los Angeles",40.952473,-73.690569,Los Angeles
DEL_0131,"6143 5th Ave, Los Angeles",40.754667,-73.788831,Los Angeles
DEL_0132,"462 Madison Ave, Los Angeles",40.507254,-74.004383,Los Angeles
DEL_0133,"1624 Madison Ave, Los Angeles",40.794175,-74.261512,Los Angeles
DEL_0134,"2393 Broadway, Los Angeles",40.750622,-73.605072,Los Angeles
DEL_0135,"628 Lexington Ave, Los Angeles",40.813479,-73.787892,Los Angeles
DEL_0136,"7741 Broadway, Los Angeles",40.270925,-73.635658,Los Angeles
DEL_0137,"7686 Market St, Los Angeles",40.679264,-74.188723,Los Angeles
DEL_0138,"87 Park Ave, Los Angeles",40.681334,-74.359002,Los Angeles
DEL_0139,"312 Lexington Ave, Los Angeles",40.901618,-74.085726,Los Angeles
DEL_0140,"3534 Broadway, Los Angeles",40.579713,-74.045948,Los Angeles
DEL_0141,"8992 Elm St, Los Angeles",40.914244,-73.974751,Los Angeles
DEL_0142,"8648 Washington St, Los Angeles",40.458801,-73.89547,Los Angeles
DEL_0143,"1822 Lexington Ave, Los Angeles",40.545416,-74.518523,Los Angeles
DEL_0144,"3894 Lexington Ave, Los Angeles",40.982351,-73.897313,Los Angeles
DEL_0145,"1997 Main St, Los Angeles",40.698697,-74.088154,Los Angeles
DEL_0146,"3907 Washington St, Los Angeles",40.964526,-73.272158,Los Angeles
DEL_0147,"7490 Park Ave, Los Angeles",40.793661,-74.250753,Los Angeles
DEL_0148,"1817 Market St, Los Angeles",40.684968,-73.903649,Los Angeles
DEL_0149,"9777 Oak St, Los Angeles",40.289462,-73.926487,Los Angeles
DEL_0150,"270 Oak St, Los Angeles",40.791435,-73.690717,Los Angeles
DEL_0151,"9422 5th Ave, Los Angeles",40.933002,-73.979573,Los Angeles
DEL_0152,"2353 Lexington Ave, Los Angeles",40.985708,-73.522102,Los Angeles
DEL_0153,"7033 Main St, Los Angeles",40.717836,-73.906593,Los Angeles
DEL_0154,"5781 5th Ave, Los Angeles",40.394368,-74.350908,Los Angeles
DEL_0155,"9350 Washington St, Los Angeles",40.561774,-74.111452,Los Angeles
DEL_0156,"3069 Park Ave, Los Angeles",40.5153,-74.014556,Los Angeles
DEL_0157,"8577 Madison Ave, Los Angeles",40.638258,-73.751439,Los Angeles
DEL_0158,"1109 Oak St, Los Angeles",40.627255,-74.549572,Los Angeles
DEL_0159,"8915 Oak St, Los Angeles",40.735458,-74.009375,Los Angeles
DEL_0160,"8317 Oak St, Los Angeles",40.557476,-73.983418,Los Angeles
DEL_0161,"334 Washington St, Los Angeles",40.519059,-73.927594,Los Angeles
DEL_0162,"7703 Main St, Los Angeles",41.187201,-74.435207,Los Angeles
DEL_0163,"6339 Madison Ave, Los Angeles",40.619783,-74.166811,Los Angeles
DEL_0164,"4156 Main St, Los Angeles",40.634735,-73.763555,Los Angeles
DEL_0165,"5851 Park Ave, Los Angeles",40.810607,-73.804241,Los Angeles
DEL_0166,"5650 5th Ave, Los Angeles",40.718295,-74.320274,Los Angeles
DEL_0167,"1699 Elm St, Los Angeles",40.511956,-73.828608,Los Angeles
DEL_0168,"5448 Broadway, Los Angeles",40.743581,-73.706438,Los Angeles
DEL_0169,"727 Madison Ave, Los Angeles",40.76564,-74.287212,Los Angeles
DEL_0170,"8946 Madison Ave, Los Angeles",40.618764,-73.871739,Los Angeles
DEL_0171,"2869 Market St, Los Angeles",40.840788,-73.802734,Los Angeles
DEL_0172,"7841 Broadway, Los Angeles",40.523877,-74.291495,Los Angeles
DEL_0173,"2210 Park Ave, Los Angeles",40.678601,-73.663683,Los Angeles
DEL_0174,"7499 Main St, Los Angeles",40.587779,-73.897849,Los Angeles
DEL_0175,"4808 5th Ave, Los Angeles",40.794793,-73.825158,Los Angeles
DEL_0176,"718 5th Ave, Los Angeles",41.012699,-73.634722,Los Angeles
DEL_0177,"687 Madison Ave, Los Angeles",40.605664,-74.504687,Los Angeles
DEL_0178,"5081 Oak St, Los Angeles",40.590542,-73.988012,Los Angeles
DEL_0179,"6525 Oak St, Los Angeles",40.647639,-73.538214,Los Angeles
DEL_0180,"7757 Lexington Ave, Los Angeles",40.716184,-73.850607,Los Angeles
DEL_0181,"600 5th Ave, Los Angeles",40.751938,-74.088398,Los Angeles
DEL_0182,"4688 Madison Ave, Los Angeles",40.365987,-74.024688,Los Angeles
DEL_0183,"784 Madison Ave, Los Angeles",41.299223,-74.301818,Los Angeles
DEL_0184,"4477 Park Ave, Los Angeles",40.385796,-73.545704,Los Angeles
DEL_0185,"6030 Washington St, Los Angeles",40.846509,-73.961449,Los Angeles
DEL_0186,"6554 Market St, Los Angeles",40.958327,-74.203655,Los Angeles
DEL_0187,"6335 Madison Ave, Los Angeles",40.693594,-73.778952,Los Angeles
DEL_0188,"3061 Market St, Los Angeles",41.093044,-74.283773,Los Angeles
DEL_0189,"8152 Madison Ave, Los Angeles",40.943563,-73.915234,Los Angeles
DEL_0190,"8508 Lexington Ave, Los Angeles",40.74218,-74.007837,Los Angeles
DEL_0191,"1354 Washington St, Los Angeles",40.463314,-73.777066,Los Angeles
DEL_0192,"1294 Washington St, Los Angeles",40.571851,-74.262651,Los Angeles
DEL_0193,"9871 Broadway, Los Angeles",40.872342,-73.818416,Los Angeles
DEL_0194,"8938 Lexington Ave, Los Angeles",40.727034,-73.749384,Los Angeles
DEL_0195,"5263 Park Ave, Los Angeles",40.969726,-73.695024,Los Angeles
DEL_0196,"1312 Madison Ave, Los Angeles",40.617615,-73.764939,Los Angeles
DEL_0197,"4844 Lexington Ave, Los Angeles",40.750934,-73.595737,Los Angeles
DEL_0198,"7306 Elm St, Los Angeles",40.690507,-74.090736,Los Angeles
DEL_0199,"6982 Broadway, Los Angeles",40.602206,-73.961005,Los Angeles
DEL_0200,"7273 Madison Ave, Los Angeles",40.796895,-73.890483,Los Angeles
DEL_0201,"7326 Main St, Los Angeles",40.775714,-73.846489,Los Angeles
DEL_0202,"5777 Elm St, Los Angeles",40.672702,-74.213404,Los Angeles
DEL_0203,"7127 Lexington Ave, Los Angeles",40.539858,-73.774222,Los Angeles
DEL_0204,"940 Park Ave, Los Angeles",40.797543,-74.447148,Los Angeles
DEL_0205,"6656 Madison Ave, Los Angeles",40.910413,-73.559005,Los Angeles
DEL_0206,"8407 Broadway, Los Angeles",40.583806,-73.926092,Los Angeles
DEL_0207,"511 Broadway, Los Angeles",40.627492,-73.856646,Los Angeles
DEL_0208,"9955 Market St, Los Angeles",40.502708,-74.022983,Los Angeles
DEL_0209,"571 Broadway, Los Angeles",40.889613,-73.712261,Los Angeles
DEL_0210,"1102 5th Ave, Los Angeles",40.789646,-74.086594,Los Angeles
DEL_0211,"6002 Madison Ave, Los Angeles",40.425845,-74.186076,Los Angeles
DEL_0212,"6273 Elm St, Los Angeles",40.628246,-74.171857,Los Angeles
DEL_0213,"531 Elm St, Los Angeles",40.72353,-74.08727,Los Angeles
DEL_0214,"2514 Market St, Los Angeles",40.743813,-73.720126,Los Angeles
DEL_0215,"6078 Madison Ave, Los Angeles",40.639564,-74.334719,Los Angeles
DEL_0216,"7274 Park Ave, Los Angeles",40.586366,-73.867276,Los Angeles
DEL_0217,"9404 Broadway, Los Angeles",40.834952,-73.90947,Los Angeles
DEL_0218,"8675 Madison Ave, Los Angeles",40.947167,-74.0503,Los Angeles
DEL_0219,"6522 Madison Ave, Los Angeles",41.08256,-73.81151,Los Angeles
DEL_0220,"4567 5th Ave, Los Angeles",40.258118,-73.577969,Los Angeles
DEL_0221,"1859 Main St, Los Angeles",40.574604,-74.251814,Los Angeles
DEL_0222,"3049 Market St, Los Angeles",40.807173,-74.41918,Los Angeles
DEL_0223,"8483 Washington St, Los Angeles",40.58749,-73.635865,Los Angeles
DEL_0224,"9203 Park Ave, Los Angeles",40.813019,-73.812924,Los Angeles
DEL_0225,"4289 Lexington Ave, Los Angeles",40.594438,-74.371683,Los Angeles
DEL_0226,"7312 5th Ave, Los Angeles",40.840154,-73.78487,Los Angeles
DEL_0227,"4679 Market St, Los Angeles",40.872258,-73.956303,Los Angeles
DEL_0228,"3280 Park Ave, Los Angeles",40.538553,-73.426522,Los Angeles
DEL_0229,"2224 Park Ave, Los Angeles",40.799248,-74.047334,Los Angeles
DEL_0230,"7407 Broadway, Los Angeles",40.682269,-73.970439,Los Angeles
DEL_0231,"7293 Park Ave, Los Angeles",40.905522,-73.960924,Los Angeles
DEL_0232,"5237 Madison Ave, Los Angeles",40.867487,-73.970012,Los Angeles
DEL_0233,"1064 Oak St, Los Angeles",40.692556,-73.853569,Los Angeles
DEL_0234,"8883 Lexington Ave, Los Angeles",40.8215,-74.046323,Los Angeles
DEL_0235,"4915 Broadway, Los Angeles",40.577808,-73.924768,Los Angeles
DEL_0236,"2853 Madison Ave, Los Angeles",40.726917,-74.137898,Los Angeles
DEL_0237,"8336 5th Ave, Los Angeles",40.561016,-73.908426,Los Angeles
DEL_0238,"1989 5th Ave, Los Angeles",40.811916,-74.091583,Los Angeles
DEL_0239,"2276 5th Ave, Los Angeles",40.608307,-74.203359,Los Angeles
DEL_0240,"8095 Main St, Los Angeles",40.781675,-74.197112,Los Angeles
DEL_0241,"5913 Oak St, Los Angeles",41.116608,-74.103527,Los Angeles
DEL_0242,"9377 Madison Ave, Los Angeles",40.275824,-74.013172,Los Angeles
DEL_0243,"7658 Oak St, Los Angeles",40.699641,-73.741735,Los Angeles
DEL_0244,"2127 Elm St, Los Angeles",40.764715,-74.20421,Los Angeles
DEL_0245,"1413 Park Ave, Los Angeles",40.661198,-73.92817,Los Angeles
DEL_0246,"5068 Washington St, Los Angeles",40.322761,-73.687799,Los Angeles
DEL_0247,"7843 Oak St, Los Angeles",40.56304,-73.669157,Los Angeles
DEL_0248,"6731 Washington St, Los Angeles",40.783514,-73.85634,Los Angeles
DEL_0249,"9420 Park Ave, Los Angeles",40.919903,-73.869762,Los Angeles
DEL_0250,"2054 Madison Ave, Los Angeles",40.834041,-74.045083,Los Angeles
DEL_0251,"1216 Market St, Los Angeles",40.779857,-74.145653,Los Angeles
DEL_0252,"7633 Oak St, Los Angeles",40.650924,-73.538976,Los Angeles
DEL_0253,"5645 Broadway, Los Angeles",40.56718,-73.969318,Los Angeles
DEL_0254,"9033 Elm St, Los Angeles",40.733245,-74.079869,Los Angeles
DEL_0255,"2982 Broadway, Los Angeles",40.805485,-73.865818,Los Angeles
DEL_0256,"7089 Oak St, Los Angeles",40.545986,-73.981907,Los Angeles
DEL_0257,"908 Park Ave, Los Angeles",40.517779,-73.818555,Los Angeles
DEL_0258,"8489 Broadway, Los Angeles",40.7446,-73.98643,Los Angeles
DEL_0259,"4983 Broadway, Los Angeles",40.831544,-74.071491,Los Angeles
DEL_0260,"2654 Madison Ave, Los Angeles",40.877489,-74.231453,Los Angeles
DEL_0261,"3695 Madison Ave, Los Angeles",40.967192,-74.136956,Los Angeles
DEL_0262,"8502 Lexington Ave, Los Angeles",40.407182,-74.084095,Los Angeles
DEL_0263,"1293 Lexington Ave, Los Angeles",40.633166,-74.085888,Los Angeles
DEL_0264,"3217 Oak St, Los Angeles",40.754538,-73.745034,Los Angeles
DEL_0265,"4497 Broadway, Los Angeles",40.678258,-74.170403,Los Angeles
DEL_0266,"4962 Elm St, Los Angeles",40.509819,-74.117291,Los Angeles
DEL_0267,"8741 Park Ave, Los Angeles",40.372651,-74.17837,Los Angeles
DEL_0268,"8235 Broadway, Los Angeles",40.936954,-74.201719,Los Angeles
DEL_0269,"9697 Elm St, Los Angeles",40.826082,-74.297545,Los Angeles
DEL_0270,"2527 Broadway, Los Angeles",41.031916,-73.569186,Los Angeles
DEL_0271,"9915 Madison Ave, Los Angeles",40.81929,-73.532663,Los Angeles
DEL_0272,"9235 Main St, Los Angeles",40.776907,-73.823317,Los Angeles
DEL_0273,"465 Park Ave, Los Angeles",40.940175,-73.963279,Los Angeles
DEL_0274,"745 Elm St, Los Angeles",40.433092,-73.818457,Los Angeles
DEL_0275,"4337 5th Ave, Los Angeles",40.62778,-74.100496,Los Angeles
DEL_0276,"9374 Washington St, Los Angeles",40.766475,-73.87139,Los Angeles
DEL_0277,"497 Market St, Los Angeles",40.739851,-73.854882,Los Angeles
DEL_0278,"8939 Lexington Ave, Los Angeles",40.585438,-74.016151,Los Angeles
DEL_0279,"4950 Market St, Los Angeles",40.865788,-73.584593,Los Angeles
DEL_0280,"4013 Washington St, Los Angeles",41.095942,-73.903078,Los Angeles
DEL_0281,"4874 Market St, Los Angeles",40.864153,-73.534962,Los Angeles
DEL_0282,"1196 Main St, Los Angeles",40.591929,-73.856315,Los Angeles
DEL_0283,"2590 Market St, Los Angeles",40.85124,-73.661831,Los Angeles
DEL_0284,"6810 Market St, Los Angeles",40.50791,-74.229305,Los Angeles
DEL_0285,"7610 5th Ave, Los Angeles",40.716653,-73.916211,Los Angeles
DEL_0286,"5574 Elm St, Los Angeles",40.915118,-73.882976,Los Angeles
DEL_0287,"2354 Madison Ave, Los Angeles",40.685518,-73.907004,Los Angeles
DEL_0288,"5232 Madison Ave, Los Angeles",40.767042,-73.591195,Los Angeles
DEL_0289,"6533 Broadway, Los Angeles",40.742648,-74.097062,Los Angeles
DEL_0290,"6071 Oak St, Los Angeles",40.793811,-73.958818,Los Angeles
DEL_0291,"9203 Park Ave, Los Angeles",40.429738,-74.009721,Los Angeles
DEL_0292,"5229 5th Ave, Los Angeles",40.694649,-74.135283,Los Angeles
DEL_0293,"7643 Park Ave, Los Angeles",40.899392,-74.192763,Los Angeles
DEL_0294,"4383 Market St, Los Angeles",40.794893,-74.041147,Los Angeles
DEL_0295,"4062 Broadway, Los Angeles",40.732205,-73.908115,Los Angeles
DEL_0296,"1587 Main St, Los Angeles",40.477201,-73.960441,Los Angeles
DEL_0297,"4755 Washington St, Los Angeles",41.125223,-74.376056,Los Angeles
DEL_0298,"6851 5th Ave, Los Angeles",40.70242,-73.738997,Los Angeles
DEL_0299,"2617 Madison Ave, Los Angeles",40.767146,-73.842465,Los Angeles
DEL_0300,"9465 Madison Ave, Los Angeles",40.284752,-73.863791,Los Angeles
DEL_0301,"3111 Broadway, Los Angeles",40.575559,-73.93234,Los Angeles
DEL_0302,"8164 Oak St, Los Angeles",40.707496,-73.464421,Los Angeles
DEL_0303,"7649 Market St, Los Angeles",40.811304,-74.032772,Los Angeles
DEL_0304,"5056 Market St, Los Angeles",40.440783,-73.977202,Los Angeles
DEL_0305,"380 Park Ave, Los Angeles",40.86113,-74.025148,Los Angeles
DEL_0306,"6443 Oak St, Los Angeles",40.621691,-74.142109,Los Angeles
DEL_0307,"7492 5th Ave, Los Angeles",40.809222,-73.825487,Los Angeles
DEL_0308,"3525 Elm St, Los Angeles",40.958063,-74.24252,Los Angeles
DEL_0309,"5782 Main St, Los Angeles",40.807571,-74.03493,Los Angeles
DEL_0310,"829 Lexington Ave, Los Angeles",40.696181,-73.910483,Los Angeles
DEL_0311,"8109 Elm St, Los Angeles",40.786252,-73.880307,Los Angeles
DEL_0312,"7711 Lexington Ave, Los Angeles",40.522265,-74.184236,Los Angeles
DEL_0313,"8794 Main St, Los Angeles",40.980524,-74.058432,Los Angeles
DEL_0314,"1762 Washington St, Los Angeles",40.767938,-73.755297,Los Angeles
DEL_0315,"2195 Lexington Ave, Los Angeles",40.796303,-73.876087,Los Angeles
DEL_0316,"5993 Washington St, Los Angeles",40.873985,-74.509149,Los Angeles
DEL_0317,"5996 Main St, Los Angeles",40.624521,-73.894609,Los Angeles
DEL_0318,"6564 Main St, Los Angeles",40.962826,-73.990289,Los Angeles
DEL_0319,"9344 Oak St, Los Angeles",40.560599,-74.200466,Los Angeles
DEL_0320,"3190 Madison Ave, Los Angeles",40.872054,-74.057767,Los Angeles
DEL_0321,"9065 Lexington Ave, Los Angeles",40.711503,-73.859802,Los Angeles
DEL_0322,"1205 Washington St, Los Angeles",40.190003,-73.530496,Los Angeles
DEL_0323,"8262 Market St, Los Angeles",40.581075,-73.94849,Los Angeles
DEL_0324,"9009 Lexington Ave, Los Angeles",40.405647,-74.106442,Los Angeles
DEL_0325,"1947 Broadway, Los Angeles",40.937068,-74.461489,Los Angeles
DEL_0326,"1585 Washington St, Los Angeles",40.915719,-74.07106,Los Angeles
DEL_0327,"6115 Madison Ave, Los Angeles",40.800577,-73.849701,Los Angeles
DEL_0328,"9140 Madison Ave, Los Angeles",40.792335,-74.211606,Los Angeles
DEL_0329,"2364 5th Ave, Los Angeles",40.647115,-74.353424,Los Angeles
DEL_0330,"9871 Oak St, Los Angeles",40.801412,-73.601407,Los Angeles
DEL_0331,"6577 Oak St, Los Angeles",40.384072,-74.18705,Los Angeles
DEL_0332,"660 Main St, Los Angeles",40.680048,-73.964795,Los Angeles
DEL_0333,"638 Broadway, Los Angeles",40.87121,-74.042179,Los Angeles
DEL_0334,"5457 Market St, Los Angeles",40.65587,-73.743777,Los Angeles
DEL_0335,"8509 Market St, Los Angeles",40.832078,-73.87788,Los Angeles
DEL_0336,"2441 Elm St, Los Angeles",40.733073,-73.772297,Los Angeles
