delivery_id,address,latitude,longitude,city
DEL_0083,"2382 Main St, New York",40.381533,-73.435857,New York
DEL_0084,"928 5th Ave, New York",41.194621,-74.048904,New York
DEL_0085,"4375 Broadway, New York",40.545865,-73.605152,New York
DEL_0086,"4696 Lexington Ave, New York",40.650856,-73.96772,New York
DEL_0087,"2400 Main St, New York",40.932131,-74.042491,New York
DEL_0088,"4836 5th Ave, New York",40.669367,-74.308459,New York
DEL_0089,"8867 Main St, New York",40.599189,-74.067987,New York
DEL_0090,"5877 Market St, New York",40.489635,-74.278874,New York
DEL_0091,"1680 Elm St, New York",40.718854,-74.44569,New York
DEL_0092,"9206 5th Ave, New York",40.554392,-73.543754,New York
DEL_0093,"9196 Washington St, New York",40.650553,-74.117895,New York
DEL_0094,"3893 Oak St, New York",40.649747,-74.085431,New York
DEL_0095,"4713 Main St, New York",40.81638,-73.885989,New York
DEL_0096,"6252 Washington St, New York",40.642393,-74.056831,New York
DEL_0097,"6826 Madison Ave, New York",40.949336,-74.365012,New York
DEL_0098,"9047 Main St, New York",40.702425,-73.973851,New York
DEL_0099,"213 Lexington Ave, New York",40.572857,-74.033369,New York
DEL_0100,"3328 Elm St, New York",40.548534,-73.85454,New York
DEL_0101,"7260 5th Ave, New York",40.471682,-73.753474,New York
DEL_0102,"6026 Elm St, New York",40.699592,-74.112501,New York
DEL_0103,"8956 Elm St, New York",40.531773,-73.761004,New York
DEL_0104,"3219 5th Ave, New York",40.595347,-74.283465,New York
DEL_0105,"4820 Market St, New York",40.902253,-74.220961,New York
DEL_0106,"2907 Park Ave, New York",40.695776,-73.811364,New York
DEL_0107,"3064 Broadway, New York",40.741261,-73.594562,New York
DEL_0108,"8419 Park Ave, New York",40.562358,-74.05604,New York
DEL_0109,"6181 Main St, New York",40.688804,-73.858327,New York
DEL_0110,"7021 Lexington Ave, New York",40.944984,-73.988501,New York
DEL_0111,"9120 Lexington Ave, New York",40.687996,-74.358519,New York
DEL_0112,"2132 Broadway, New York",40.733049,-74.160582,New York
DEL_0113,"9569 Lexington Ave, New York",40.82423,-74.103385,New York
DEL_0114,"93 Madison Ave, New York",40.669442,-74.353118,New York
DEL_0115,"7641 Broadway, New York",40.386412,-73.563628,New York
DEL_0116,"655 Broadway, New York",40.736166,-73.909886,New York
DEL_0117,"5286 Elm St, New York",40.548423,-73.797881,New York
DEL_0118,"834 Elm St, New York",40.83805,-74.196744,New York
DEL_0119,"4935 Market St, New York",40.521898,-74.180128,New York
DEL_0120,"9383 Oak St, New York",40.707704,-73.966277,New York
DEL_0121,"5867 Park Ave, New York",40.719718,-73.697281,New York
DEL_0122,"5208 Oak St, New York",40.583979,-74.264309,New York
DEL_0123,"3604 Broadway, New York",40.712818,-74.40846,New York
DEL_0124,"8530 Park Ave, New York",40.838158,-73.982713,New York
DEL_0125,"8277 Broadway, New York",40.651892,-74.099551,New York
DEL_0126,"6815 Oak St, New York",40.876763,-73.797257,New York
DEL_0127,"8799 Washington St, New York",40.668409,-73.865332,New York
DEL_0128,"1507 Madison Ave, New York",40.868362,-73.926243,New York
DEL_0129,"3625 5th Ave, New York",40.675779,-73.915393,New York
DEL_0130,"5438 Madison Ave, New York",40.525577,-73.989098,New York
DEL_0131,"5912 Lexington Ave, New York",40.670795,-74.098674,New York
DEL_0132,"3580 Elm St, New York",40.401715,-74.250269,New York
DEL_0133,"8692 Market St, New York",40.625251,-73.793242,New York
DEL_0134,"9197 Main St, New York",40.7643,-73.782632,New York
DEL_0135,"1880 Madison Ave, New York",40.936748,-73.92772,New York
DEL_0136,"7302 5th Ave, New York",40.738078,-74.237289,New York
DEL_0137,"3995 Main St, New York",41.070759,-74.343033,New York
DEL_0138,"5259 Washington St, New York",40.734194,-73.808037,New York
DEL_0139,"1858 Washington St, New York",40.865365,-74.280574,New York
DEL_0140,"4204 Oak St, New York",40.637142,-74.195918,New York
DEL_0141,"4634 Main St, New York",40.355965,-73.97502,New York
DEL_0142,"8469 Madison Ave, New York",40.5835,-73.648134,New York
DEL_0143,"8427 Oak St, New York",40.823642,-73.996158,New York
DEL_0144,"7301 Market St, New York",40.627629,-73.978636,New York
DEL_0145,"719 Lexington Ave, New York",40.666697,-73.98947,New York
DEL_0146,"3155 Madison Ave, New York",41.055437,-74.259101,New York
DEL_0147,"8420 Park Ave, New York",40.682414,-73.838086,New York
DEL_0148,"1573 Broadway, New York",40.640703,-73.630292,New York
DEL_0149,"8815 Oak St, New York",40.835045,-74.176886,New York
DEL_0150,"121 Park Ave, New York",40.749569,-74.173491,New York
DEL_0151,"3454 5th Ave, New York",40.569258,-74.039326,New York
DEL_0152,"6951 Park Ave, New York",40.940505,-73.828802,New York
DEL_0153,"3369 Oak St, New York",40.708732,-73.820306,New York
DEL_0154,"7131 Park Ave, New York",40.7612,-74.284093,New York
DEL_0155,"2520 Main St, New York",40.686649,-74.023391,New York
DEL_0156,"7524 Madison Ave, New York",40.850042,-74.140655,New York
DEL_0157,"621 Park Ave, New York",40.548356,-74.016827,New York
DEL_0158,"1201 Main St, New York",40.596507,-74.082901,New York
DEL_0159,"2917 Lexington Ave, New York",40.698227,-74.097053,New York
DEL_0160,"9144 Park Ave, New York",40.886346,-73.66981,New York
DEL_0161,"9421 5th Ave, New York",40.868279,-74.427028,New York
DEL_0162,"4238 Washington St, New York",40.597129,-74.048467,New York
DEL_0163,"6358 Market St, New York",40.380138,-74.214207,New York
DEL_0164,"6627 Washington St, New York",40.678308,-74.112725,New York
DEL_0165,"5184 Main St, New York",40.714359,-74.334234,New York
DEL_0166,"6382 Park Ave, New York",40.629866,-73.96989,New York
DEL_0167,"8763 Main St, New York",40.714638,-73.89977,New York
DEL_0168,"1037 Elm St, New York",40.782813,-74.102773,New York
DEL_0169,"746 Park Ave, New York",40.734443,-74.196165,New York
DEL_0170,"5861 Oak St, New York",40.66411,-74.256929,New York
DEL_0171,"1739 Lexington Ave, New York",40.904768,-74.071012,New York
DEL_0172,"4938 Elm St, New York",40.904502,-73.931955,New York
DEL_0173,"1418 Lexington Ave, New York",40.553221,-73.94631,New York
DEL_0174,"7171 Washington St, New York",40.858695,-74.024442,New York
DEL_0175,"6474 Main St, New York",40.726139,-74.137086,New York
DEL_0176,"7766 Broadway, New York",40.717143,-73.94945,New York
DEL_0177,"8741 5th Ave, New York",40.608509,-74.262558,New York
DEL_0178,"2235 Washington St, New York",40.944867,-73.862396,New York
DEL_0179,"8942 Lexington Ave, New York",40.614123,-73.953786,New York
DEL_0180,"2361 Lexington Ave, New York",40.446389,-74.475966,New York
DEL_0181,"6114 Main St, New York",40.908139,-73.951434,New York
DEL_0182,"9069 Oak St, New York",40.704205,-73.950695,New York
DEL_0183,"2317 Park Ave, New York",41.294085,-73.799409,New York
DEL_0184,"685 Main St, New York",40.524432,-74.405439,New York
DEL_0185,"9384 Elm St, New York",40.902806,-73.802499,New York
DEL_0186,"6457 Oak St, New York",40.816415,-74.199228,New York
DEL_0187,"8971 Park Ave, New York",40.778257,-74.177945,New York
DEL_0188,"4993 5th Ave, New York",40.83222,-73.772414,New York
DEL_0189,"5634 5th Ave, New York",40.614877,-73.736959,New York
DEL_0190,"6761 Oak St, New York",40.733494,-73.889078,New York
DEL_0191,"2334 Broadway, New York",40.47683,-73.950801,New York
DEL_0192,"3015 5th Ave, New York",40.591073,-73.893176,New York
DEL_0193,"4141 5th Ave, New York",40.977154,-73.937179,New York
DEL_0194,"1878 Broadway, New York",40.550484,-73.857084,New York
DEL_0195,"9295 Main St, New York",40.785194,-73.516653,New York
DEL_0196,"8993 Market St, New York",40.75856,-74.145172,New York
DEL_0197,"9006 Park Ave, New York",40.851654,-74.03635,New York
DEL_0198,"4763 Park Ave, New York",40.72726,-74.226706,New York
DEL_0199,"4108 Park Ave, New York",40.69074,-73.998677,New York
DEL_0200,"3235 Elm St, New York",40.689674,-74.146459,New York
DEL_0201,"7983 Madison Ave, New York",40.764733,-74.225517,New York
DEL_0202,"5852 Broadway, New York",40.503972,-73.837337,New York
DEL_0203,"3843 Park Ave, New York",40.824106,-74.316828,New York
DEL_0204,"4672 Elm St, New York",40.38315,-74.245786,New York
DEL_0205,"1144 5th Ave, New York",40.689683,-73.731602,New York
DEL_0206,"5207 Market St, New York",40.685278,-74.188883,New York
DEL_0207,"7384 Madison Ave, New York",40.739572,-74.033103,New York
DEL_0208,"5009 Elm St, New York",40.46397,-74.332864,New York
DEL_0209,"2497 Elm St, New York",40.469882,-73.416519,New York
DEL_0210,"9288 Madison Ave, New York",40.867752,-74.147131,New York
DEL_0211,"5183 Washington St, New York",40.912488,-74.141032,New York
DEL_0212,"2763 Main St, New York",40.906526,-73.98691,New York
DEL_0213,"5132 5th Ave, New York",40.594088,-73.844401,New York
DEL_0214,"3630 Washington St, New York",40.737578,-73.911328,New York
DEL_0215,"4534 Madison Ave, New York",40.75163,-73.957266,New York
DEL_0216,"2201 Madison Ave, New York",40.857044,-73.391808,New York
DEL_0217,"7864 Market St, New York",40.937808,-73.953789,New York
DEL_0218,"7297 Madison Ave, New York",40.656835,-74.053716,New York
DEL_0219,"5005 Market St, New York",40.48647,-73.848032,New York
DEL_0220,"9039 Park Ave, New York",40.529931,-74.094535,New York
DEL_0221,"2880 Elm St, New York",40.833584,-74.062414,New York
DEL_0222,"1344 Lexington Ave, New York",40.624099,-74.290651,New York
DEL_0223,"2294 Oak St, New York",40.929976,-74.204064,New York
DEL_0224,"3219 Lexington Ave, New York",40.607237,-74.431909,New York
DEL_0225,"1253 Park Ave, New York",40.709221,-74.085227,New York
DEL_0226,"306 Oak St, New York",40.745567,-74.28522,New York
DEL_0227,"512 Elm St, New York",40.845085,-74.443196,New York
DEL_0228,"9485 Washington St, New York",40.696191,-73.978547,New York
DEL_0229,"9668 5th Ave, New York",40.72321,-73.9685,New York
DEL_0230,"601 Oak St, New York",40.854903,-73.691108,New York
DEL_0231,"4270 Oak St, New York",40.684763,-74.236064,New York
DEL_0232,"8843 Market St, New York",40.81383,-74.072615,New York
DEL_0233,"2436 Madison Ave, New York",40.940659,-74.149092,New York
DEL_0234,"6431 5th Ave, New York",40.558203,-73.971819,New York
DEL_0235,"9661 Lexington Ave, New York",40.399211,-74.117112,New York
DEL_0236,"2194 Market St, New York",40.653369,-73.953592,New York
DEL_0237,"8211 Oak St, New York",40.533292,-74.215065,New York
DEL_0238,"1484 Washington St, New York",40.921253,-74.0092,New York
DEL_0239,"5962 Oak St, New York",40.86859,-74.134787,New York
DEL_0240,"174 5th Ave, New York",40.702989,-73.955003,New York
DEL_0241,"2718 Oak St, New York",41.027675,-74.05773,New York
DEL_0242,"2300 Market St, New York",40.682842,-73.74496,New York
DEL_0243,"2609 Broadway, New York",40.644366,-73.938341,New York
DEL_0244,"9280 Elm St, New York",40.894955,-74.142882,New York
DEL_0245,"2396 Market St, New York",40.774145,-73.591068,New York
DEL_0246,"5879 Main St, New York",40.878803,-73.938269,New York
DEL_0247,"3586 Market St, New York",40.672382,-74.149651,New York
DEL_0248,"3797 Park Ave, New York",40.534748,-73.64715,New York
DEL_0249,"4332 Madison Ave, New York",40.949822,-74.162202,New York
DEL_0250,"3835 Main St, New York",40.773645,-73.979537,New York
DEL_0251,"3388 Oak St, New York",40.926208,-73.915005,New York
DEL_0252,"5919 Washington St, New York",40.708689,-74.134763,New York
DEL_0253,"7696 Market St, New York",40.774218,-74.088766,New York
DEL_0254,"761 Main St, New York",40.752563,-74.024059,New York
DEL_0255,"5310 Park Ave, New York",40.645684,-74.237229,New York
DEL_0256,"8543 Lexington Ave, New York",40.805448,-73.995881,New York
DEL_0257,"4315 Elm St, New York",41.034858,-74.251397,New York
DEL_0258,"8919 Elm St, New York",40.825466,-74.025646,New York
DEL_0259,"2849 Washington St, New York",41.091135,-73.875505,New York
DEL_0260,"6202 Madison Ave, New York",40.771302,-74.025041,New York
DEL_0261,"9629 Park Ave, New York",40.586112,-73.931979,New York
DEL_0262,"8466 Lexington Ave, New York",40.463736,-74.323646,New York
DEL_0263,"6166 5th Ave, New York",40.895221,-74.424872,New York
DEL_0264,"8461 Washington St, New York",40.655219,-74.255386,New York
DEL_0265,"5782 Madison Ave, New York",40.640283,-73.962132,New York
DEL_0266,"7977 Market St, New York",40.890197,-73.716558,New York
DEL_0267,"9900 Main St, New York",40.547223,-74.116763,New York
DEL_0268,"8223 Broadway, New York",41.442989,-74.065431,New York
DEL_0269,"7208 Broadway, New York",40.553843,-74.176152,New York
DEL_0270,"3769 Park Ave, New York",40.668811,-74.099357,New York
DEL_0271,"8431 Lexington Ave, New York",40.670571,-74.011093,New York
DEL_0272,"3466 Broadway, New York",40.707681,-74.233127,New York
DEL_0273,"3063 Broadway, New York",40.779346,-73.977226,New York
DEL_0274,"5935 Elm St, New York",40.802274,-74.41354,New York
DEL_0275,"1939 5th Ave, New York",40.74106,-74.477993,New York
DEL_0276,"6794 Madison Ave, New York",40.681166,-73.849603,New York
DEL_0277,"1857 Market St, New York",40.901229,-73.926496,New York
DEL_0278,"7845 Market St, New York",40.834492,-74.077076,New York
DEL_0279,"3453 Elm St, New York",40.621058,-73.365909,New York
DEL_0280,"2642 Washington St, New York",40.861838,-74.284828,New York
DEL_0281,"368 5th Ave, New York",40.400248,-74.116551,New York
DEL_0282,"707 Broadway, New York",40.927551,-73.994414,New York
DEL_0283,"9397 Elm St, New York",40.312076,-74.048144,New York
DEL_0284,"2640 Broadway, New York",40.712367,-74.580224,New York
DEL_0285,"8400 Main St, New York",40.717154,-74.246886,New York
DEL_0286,"9377 Broadway, New York",40.382071,-73.624595,New York
DEL_0287,"917 Broadway, New York",40.522241,-74.164619,New York
DEL_0288,"4232 Broadway, New York",40.590172,-74.005468,New York
DEL_0289,"8465 Washington St, New York",41.031054,-74.290344,New York
DEL_0290,"9820 Elm St, New York",40.65752,-73.97727,New York
DEL_0291,"306 Lexington Ave, New York",40.556261,-74.082753,New York
DEL_0292,"1405 5th Ave, New York",40.819917,-74.185637,New York
DEL_0293,"7360 Elm St, New York",40.651783,-74.108536,New York
DEL_0294,"7724 Market St, New York",40.694096,-73.948201,New York
DEL_0295,"2795 5th Ave, New York",40.818487,-73.545427,New York
DEL_0296,"6731 Elm St, New York",40.233795,-74.04579,New York
DEL_0297,"2339 Elm St, New York",40.466956,-74.097606,New York
DEL_0298,"2980 Elm St, New York",40.871515,-73.721275,New York
DEL_0299,"8370 Lexington Ave, New York",40.937073,-73.712361,New York
DEL_0300,"2748 Madison Ave, New York",40.68146,-73.673558,New York
DEL_0301,"7430 Elm St, New York",41.000521,-73.973006,New York
DEL_0302,"9677 Park Ave, New York",40.924915,-73.996198,New York
DEL_0303,"3766 Washington St, New York",40.966896,-74.044429,New York
DEL_0304,"6316 Broadway, New York",40.602976,-74.272231,New York
DEL_0305,"1779 Main St, New York",40.681515,-73.98594,New York
DEL_0306,"3316 Oak St, New York",40.542376,-74.065453,New York
DEL_0307,"8264 Washington St, New York",40.617926,-74.262006,New York
DEL_0308,"2451 Elm St, New York",40.899446,-73.71792,New York
DEL_0309,"1578 Broadway, New York",40.898644,-74.026005,New York
DEL_0310,"7797 Elm St, New York",40.708767,-74.258725,New York
DEL_0311,"9828 Main St, New York",40.787509,-73.965677,New York
DEL_0312,"8707 Oak St, New York",41.225223,-73.747587,New York
DEL_0313,"1926 Park Ave, New York",40.769601,-74.015891,New York
DEL_0314,"7902 Broadway, New York",40.893216,-74.223679,New York
DEL_0315,"9888 Oak St, New York",40.91814,-74.264423,New York
DEL_0316,"20 Washington St, New York",40.611625,-74.44295,New York
DEL_0317,"8554 Washington St, New York",40.823444,-73.94659,New York
DEL_0318,"6069 Main St, New York",40.611632,-74.226864,New York
DEL_0319,"8681 Washington St, New York",40.961218,-74.037759,New York
DEL_0320,"3760 Market St, New York",40.574549,-73.549141,New York
DEL_0321,"6247 Madison Ave, New York",40.59441,-73.735341,New York
DEL_0322,"9651 Elm St, New York",40.505414,-74.090374,New York
DEL_0323,"1601 Washington St, New York",40.803303,-74.019748,New York
DEL_0324,"2194 Lexington Ave, New York",40.756721,-74.134086,New York
DEL_0325,"7818 5th Ave, New York",40.424909,-73.65762,New York
DEL_0326,"1374 Lexington Ave, New York",40.626705,-73.937299,New York
DEL_0327,"9803 Oak St, New York",40.839279,-73.932606,New York
DEL_0328,"6696 Lexington Ave, New York",40.585126,-73.730314,New York
DEL_0329,"3097 Main St, New York",40.805355,-73.95875,New York
DEL_0330,"117 Elm St, New York",40.744437,-73.606112,New York
DEL_0331,"8562 Park Ave, New York",40.581257,-73.90729,New York
DEL_0332,"8516 Main St, New York",40.617551,-74.466276,New York
DEL_0333,"6145 5th Ave, New York",40.359154,-74.247187,New York
DEL_0334,"5176 Washington St, New York",40.594162,-73.489472,New York
DEL_0335,"5936 Park Ave, New York",40.838636,-73.818604,New York
DEL_0336,"2536 Washington St, New York",40.598011,-73.991422,New York
DEL_0337,"9591 Lexington Ave, New York",41.128323,-74.294677,New York
DEL_0338,"4282 Oak St, New York",40.795005,-73.622982,New York
DEL_0339,"6940 Elm St, New York",40.886844,-73.577759,New York
DEL_0340,"5991 Elm St, New York",40.751154,-73.862554,New York
DEL_0341,"4515 Washington St, New York",40.732579,-73.879219,New York
DEL_0342,"3338 Washington St, New York",40.547898,-73.817652,New York
DEL_0343,"9046 Oak St, New York",40.765818,-73.991105,New York
DEL_0344,"7905 Broadway, New York",41.027465,-74.069084,New York
DEL_0345,"6066 Oak St, New York",40.930426,-73.695249,New York
DEL_0346,"9092 Market St, New York",40.866952,-74.235412,New York
DEL_0347,"4158 Lexington Ave, New York",40.777499,-73.540454,New York
DEL_0348,"9465 Madison Ave, New York",40.385133,-74.050608,New York
DEL_0349,"6523 Broadway, New York",40.922225,-74.033413,New York
DEL_0350,"1952 5th Ave, New York",40.858726,-73.671024,New York
DEL_0351,"7318 Broadway, New York",40.754603,-73.885009,New York
DEL_0352,"1643 5th Ave, New York",40.729353,-73.935209,New York
DEL_0353,"8329 Washington St, New York",41.091647,-74.021201,New York
DEL_0354,"5545 Oak St, New York",40.649169,-73.758366,New York
DEL_0355,"853 Broadway, New York",40.560922,-74.152124,New York
DEL_0356,"6376 Main St, New York",40.603188,-74.066823,New York
DEL_0357,"1493 Broadway, New York",40.674566,-73.839818,New York
DEL_0358,"7728 Elm St, New York",40.651113,-73.830223,New York
DEL_0359,"7134 Park Ave, New York",40.868508,-74.161345,New York
DEL_0360,"1050 Lexington Ave, New York",40.864639,-73.784119,New York
DEL_0361,"3634 Madison Ave, New York",40.395514,-73.936237,New York
DEL_0362,"1312 Elm St, New York",40.621555,-73.696251,New York
DEL_0363,"619 Washington St, New York",40.619718,-74.324406,New York
DEL_0364,"6565 Elm St, New York",40.707428,-74.219218,New York
DEL_0365,"8537 Lexington Ave, New York",40.865878,-74.198214,New York
DEL_0366,"9789 Main St, New York",40.709646,-73.638548,New York
DEL_0367,"2872 Market St, New York",40.910733,-73.892414,New York
DEL_0368,"7193 Main St, New York",40.689813,-73.914982,New York
DEL_0369,"3305 Oak St, New York",40.836941,-74.240524,New York
DEL_0370,"4686 5th Ave, New York",40.866194,-74.267882,New York
DEL_0371,"551 Elm St, New York",40.815944,-74.269117,New York
DEL_0372,"8365 Oak St, New York",41.066457,-73.824547,New York
DEL_0373,"3796 Elm St, New York",40.432435,-74.00622,New York
DEL_0374,"2777 Main St, New York",40.61885,-74.158068,New York
DEL_0375,"5894 5th Ave, New York",40.739305,-74.226592,New York
DEL_0376,"5 Broadway, New York",40.850001,-73.838498,New York
DEL_0377,"1423 Lexington Ave, New York",40.77612,-74.010636,New York
DEL_0378,"6545 Madison Ave, New York",40.831686,-73.817881,New York
DEL_0379,"6475 Washington St, New York",40.794767,-74.317843,New York
DEL_0380,"9603 5th Ave, New York",40.570748,-74.06972,New York
DEL_0381,"8483 Main St, New York",40.446892,-73.952753,New York
DEL_0382,"1125 Park Ave, New York",40.967035,-73.708463,New York
DEL_0383,"9005 Lexington Ave, New York",40.846066,-73.833017,New York
DEL_0384,"9161 Elm St, New York",41.111952,-73.805407,New York
DEL_0385,"5704 Madison Ave, New York",40.879581,-74.348042,New York
DEL_0386,"4531 5th Ave, New York",40.952948,-73.911274,New York
DEL_0387,"9935 5th Ave, New York",40.698424,-74.083882,New York
DEL_0388,"7451 Washington St, New York",40.613954,-73.707254,New York
DEL_0389,"9420 Main St, New York",40.70769,-74.12763,New York
DEL_0390,"4278 Broadway, New York",40.573783,-73.965447,New York
DEL_0391,"6671 Oak St, New York",40.648005,-74.145714,New York
DEL_0392,"1745 Oak St, New York",40.463763,-73.777953,New York
DEL_0393,"1186 Oak St, New York",40.687931,-74.26397,New York
DEL_0394,"4822 Madison Ave, New York",40.663929,-73.875467,New York
DEL_0395,"1918 Oak St, New York",40.717997,-73.960599,New York
DEL_0396,"4223 Oak St, New York",40.720466,-74.309519,New York
DEL_0397,"9420 Lexington Ave, New York",40.883702,-74.412064,New York
DEL_0398,"7255 Washington St, New York",40.79596,-73.859674,New York
DEL_0399,"9227 Market St, New York",40.673189,-73.921989,New York
DEL_0400,"3986 Madison Ave, New York",40.662866,-73.919119,New York
DEL_0401,"7518 Market St, New York",40.891705,-74.194295,New York
DEL_0402,"9615 Main St, New York",40.834235,-73.603703,New York
DEL_0403,"7897 Park Ave, New York",40.760469,-74.125592,New York
DEL_0404,"4225 Park Ave, New York",41.12059,-73.984914,New York
DEL_0405,"6270 5th Ave, New York",40.754517,-73.946009,New York
DEL_0406,"3768 Madison Ave, New York",40.793496,-74.086553,New York
DEL_0407,"6758 Madison Ave, New York",40.747033,-73.779658,New York
DEL_0408,"8463 Oak St, New York",40.645521,-74.105836,New York
DEL_0409,"160 Lexington Ave, New York",40.660172,-74.26695,New York
DEL_0410,"4068 Lexington Ave, New York",40.589766,-74.178001,New York
DEL_0411,"1524 Washington St, New York",40.712706,-73.807241,New York
DEL_0412,"5604 Park Ave, New York",40.97473,-73.992406,New York
DEL_0413,"9086 Broadway, New York",40.795047,-73.948143,New York
DEL_0414,"7808 Madison Ave, New York",40.335604,-74.278863,New York
DEL_0415,"5793 5th Ave, New York",40.849965,-73.801931,New York
DEL_0416,"9400 Lexington Ave, New York",40.86336,-74.048267,New York
DEL_0417,"2995 5th Ave, New York",40.35337,-74.250489,New York
DEL_0418,"8176 5th Ave, New York",40.555051,-73.856536,New York
